M-theory
Mach number
machine
machine element
Maclaurin series
magnetic field
magnetism
magnetostatics
mass
mass balance
mass density
mass flux
mass moment of inertia
mass number
mass spectrometry
material properties
materials science
mathematical physics
mathematics
matrix
matter
Maxwell's equations
measure of central tendency
mechanical energy
mechanical filter
mechanical equilibrium
mechanical wave
mechanics
melting
meson
modulus of elasticity
molar concentration
molar mass
molecule
molecular physics
moment
moment of inertia
monochromatic light
motion
muon
