M-estimator
marginal distribution
marginal likelihood
marginal probability
Markov chain Monte Carlo
mathematical statistics
maximum likelihood estimation
mean
median
median absolute deviation
mode
moving average
multimodal distribution
multivariate analysis
multivariate kernel density estimation
multivariate random variable
mutual exclusivity
mutual independence
