vacuum
valence electron
valence shell
valley of stability
Van de Graaff generator
variable capacitor
variable resistor
vector
vector space
velocity
virtual image
virtual particle
viscoelasticity
viscosity
visible light
volt (V)
Volta potential
voltage
voltmeter
volt per meter
volume
